org_id,org_name_norm,org_name,country,city,org_type,budget_total_received,nb_projects,latitude,longitude
ES_ESB60538907_01127ab9a8,ALBUM ARCHIVO FOTOGRAFICO S L,"ALBUM ARCHIVO FOTOGRAFICO, S.L.",ES,BARCELONA,PRC,129405.5,1,41.3825596,2.1771353
ES_ESB60607165_871e67f22b,CERDAN INGENIEROS S L,CERDAN INGENIEROS S.L.,ES,CASTELLDEFELS,PRC,45000.0,1,41.2790838,1.9850486
ES_ESB60626447_d689d3a704,AMPHOS 21 CONSULTING SL,AMPHOS 21 CONSULTING SL,ES,Barcelona,PRC,3364350.05,16,41.3825596,2.1771353
ES_ESB60673860_c175ec3ce4,INGENIERIA PARA EL CONTROL DEL RUIDO SL,"INGENIERIA PARA EL CONTROL DEL RUIDO, SL",ES,BARCELONA,PRC,510557.5,2,41.370449300000004,2.1500219563810696
ES_ESB60758497_db3f38faea,PROCOAT TECNOLOGIAS SL,PROCOAT TECNOLOGIAS SL,ES,CASTELLGALI,PRC,0.0,1,39.3262345,-4.8380649
ES_ESB60798410_95bc918edb,PICH AGUILERA ARQUITECTOS SL,PICH-AGUILERA ARQUITECTOS SL,ES,Barcelona,PRC,639162.5,4,41.370449300000004,2.1500219563810696
ES_ESB60864337_6315ee86c3,MARINA TEXTIL S L,MARINA TEXTIL S.L,ES,Barbera del Valles,PRC,186348.75,1,41.5172534,2.1265942
ES_ESB60870433_4143e7bc31,OX COMPA IA DE TRATAMIENTO DE AGUAS SL,OX-COMPAÑIA DE TRATAMIENTO DE AGUAS SL.,ES,CUARTE HUESCA,PRC,567126.88,1,42.10845465,-0.486289610972572
ES_ESB60919206_2ab4fe4d0f,AUTOMATITZACIO DE PROCESSOS I MEDIAMBIENT SL,AUTOMATITZACIO DE PROCESSOS I MEDIAMBIENT SL,ES,SANT BOI DE LLOBREGAT,PRC,1234415.35,2,41.3361185,2.0428507
ES_ESB61001343_40271f478f,ENCOPIM SL,ENCOPIM SL,ES,Ripollet,PRC,183112.5,1,40.0028028,-4.003104
ES_ESB61014312_2a736f12a3,NATURALEA CONSERVACIO SL,"NATURALEA CONSERVACIO, SL",ES,Castellar Del Valles,PRC,736366.71,3,41.6138122,2.0875963
ES_ESB61042263_b604be3842,MERAK SL TELECOMUNICACIONS I SISTEMES,MERAK SL TELECOMUNICACIONS I SISTEMES,ES,BARCELONA,PRC,50000.0,1,41.3825596,2.1771353
ES_ESB61077574_66b8b8dcd8,SEMEN CARDONA SOCIEDAD LIMITADA,"SEMEN CARDONA, SOCIEDAD LIMITADA",ES,CARDONA BARCELONA,PRC,50000.0,1,41.9142758,1.68133
ES_ESB61125795_11639411f7,LUBRIZOL ADVANCED MATERIALS MANUFACTURING SPAIN SL,LUBRIZOL ADVANCED MATERIALS MANUFACTURING SPAIN SL,ES,Sant Cugat Del Valles,PRC,0.0,1,41.465188850000004,2.0545672957173
ES_ESB61156816_282ffe9eb5,CINESI SL,CINESI SL,ES,Barcelona,PRC,263361.88,1,41.370449300000004,2.1500219563810696
ES_ESB61203352_93c4ad9612,LEF INGENIEROS SL,LEF INGENIEROS SL,ES,CASTELLBISBAL,PRC,50000.0,1,39.3262345,-4.8380649
ES_ESB61211538_4bd474dd66,FUNBRICKS SL,FUNBRICKS SL,ES,BARCELONA,PRC,1106582.45,3,41.3828939,2.1774322
ES_ESB61503355_53a9f6c62f,ROCHE DIAGNOSTICS SL,ROCHE DIAGNOSTICS SL,ES,Barcelona,PRC,253437.5,1,41.3825596,2.1771353
ES_ESB61504775_8c9933887f,AIMSUN SLU,AIMSUN SLU,ES,BARCELONA,PRC,2980238.75,9,41.75786995,2.031182036159852
ES_ESB61512042_fcfac5e1af,HILOS TECNICOS SAN MIQUEL SOCIEDADLIMITADA,"HILOS TECNICOS SAN MIQUEL, SOCIEDADLIMITADA",ES,Sant Andreu De La Barca,PRC,225330.0,1,41.4518183,1.972476
ES_ESB61526646_450cf2034a,IQUADRAT INFORMATICA SL,IQUADRAT INFORMATICA SL,ES,BARCELONA,PRC,7669343.75,23,41.3825596,2.1771353
ES_ESB61540969_5646ffc6bc,HERA HOLDING HABITAT ECOLOGIA Y RESTAURACION AMBIENTAL S L,"HERA HOLDING HABITAT, ECOLOGIA Y RESTAURACION AMBIENTAL S.L.",ES,BARCELONA,PRC,493037.5,3,41.3881775,2.1902547625287534
ES_ESB61663506_f1445e1b31,EUVITRO SLU,EUVITRO SLU,ES,BARCELONA,PRC,749682.72,3,41.3825596,2.1771353
ES_ESB61690848_1b05f9a374,DELAFRUIT SLU,DELAFRUIT SLU,ES,Tarragona,PRC,120125.0,1,41.052951199999995,0.6270262248933516
ES_ESB61768511_f2e5ad56d3,IVECO ESPANA SL,IVECO ESPANA SL,ES,Madrid,PRC,839125.0,2,40.4476466,-3.5478857
ES_ESB61769626_e8ebf0bff2,MCNEEL EUROPE SL,MCNEEL EUROPE SL,ES,BARCELONA,PRC,979987.5,4,41.3828939,2.1774322
ES_ESB61791935_f7c49b2b20,ISERN PATENTES Y MARCAS M SL,ISERN PATENTES Y MARCAS M SL,ES,MADRID,PRC,250904.88,1,40.4167047,-3.7035825
ES_ESB61851622_bc5ec3e360,ANGLATECNIC SL,ANGLATECNIC SL,ES,BARCELONA,PRC,225837.5,1,41.3828939,2.1774322
ES_ESB61991261_8317c38d3a,DATAPIXEL SL,DATAPIXEL SL,ES,GETXO,PRC,1526156.25,6,43.3479409,-3.008767
ES_ESB61993135_bd1ba205f7,VERBIO TECHNOLOGIES SL,VERBIO TECHNOLOGIES SL,ES,BARCELONA,PRC,917700.0,1,41.3828939,2.1774322
ES_ESB61993291_11975dce47,LITOCLEAN SL,LITOCLEAN SL,ES,Barcelona,PRC,202026.25,1,41.370449300000004,2.1500219563810696
ES_ESB61994620_7049b9cf60,CENTRO DE ASESORIA DOCTOR FERRER SL,CENTRO DE ASESORIA DOCTOR FERRER SL,ES,Cervera Lleida,PRC,276600.0,2,41.6730667,1.2729426
ES_ESB62019716_01d9be3be7,MATHS FOR MORE SL,MATHS FOR MORE SL,ES,Barcelona,PRC,312762.5,1,41.3825596,2.1771353
ES_ESB62023049_fd64747df9,BYTE FACTORY SYSTEMS SL,BYTE FACTORY SYSTEMS SL,ES,Mataro,PRC,82178.23,1,39.3262345,-4.8380649
ES_ESB62026224_f8ebf30624,IDEABORN,ideaborn,ES,Barcelona,PRC,0.0,1,41.370449300000004,2.1500219563810696
ES_ESB62051743_92e66c7307,IDEAS 3493 SL,IDEAS 3493 SL,ES,Barcelona,PRC,1229437.5,4,41.3881775,2.1902547625287534
ES_ESB62098330_52bde745f7,TRE ALTAMIRA SLU,TRE ALTAMIRA SLU,ES,BARCELONA,PRC,105359.16,1,41.3994645,2.1630554
ES_ESB62144076_edf1753114,NIORDSEAS SL,NIORDSEAS SL,ES,Burriana Castellon,PRC,76481.12,1,39.8898861,-0.0843746
ES_ESB62187927_1758181e4c,LOXIN 2002 SL,LOXIN 2002 SL,ES,ESQUIROZ,PRC,665523.75,1,42.7750768,-1.6562555
ES_ESB62294939_c135a88b78,VEGA MAYOR SL,VEGA MAYOR SL,ES,Milagro,PRC,0.0,1,39.3262345,-4.8380649
ES_ESB62326871_b78c1e1186,STARLAB BARCELONA SL,STARLAB BARCELONA SL,ES,BARCELONA,PRC,2824879.54,13,41.5827536,2.2353701
ES_ESB62331160_182dd052d3,F INICIATIVAS I MAS D MAS I SL,F INICIATIVAS I MAS D MAS I SL,ES,Madrid,PRC,30552.78,1,,
ES_ESB62331426_7983fa1bbf,INNOVACION Y CONSULTING TECNOLOGICOSL,INNOVACION Y CONSULTING TECNOLOGICOSL,ES,MADRID,PRC,181982.5,2,41.370449300000004,2.1500219563810696
ES_ESB62354139_40be287546,CIDETE INGENIEROS SOCIEDAD LIMITADA,CIDETE INGENIEROS SOCIEDAD LIMITADA,ES,CANDELARIA,PRC,1788312.5,3,28.363344005407765,-16.3645579668613
ES_ESB62438270_9eedeea61a,GRUPAL ART SL,GRUPAL ART SL,ES,Barcelona,PRC,154687.5,1,41.370449300000004,2.1500219563810696
ES_ESB62492012_a36e362313,ISOPAN IBERICA SL,ISOPAN IBERICA SL,ES,Tarragona,PRC,0.0,1,39.3262345,-4.8380649
ES_ESB62497276_7479dbee09,ASPHALION SL,ASPHALION SL,ES,Barcelona,PRC,3082259.3,13,41.3825596,2.1771353
ES_ESB62531355_f4e4a70fa2,SENSOFAR TECH SL,SENSOFAR-TECH SL,ES,Terrassa,PRC,312500.0,1,41.5697302,2.0132071
ES_ESB62618442_6799ccf726,APLICACIONES TECNICAS DE LA ENERGIASL,APLICACIONES TECNICAS DE LA ENERGIASL,ES,ALMUSSAFES VALENCIA,PRC,0.0,1,39.4699014,-0.3759513
ES_ESB62690391_ac737a1175,MICROPTIC SL,MICROPTIC SL,ES,BARCELONA,PRC,50000.0,1,41.3825596,2.1771353
ES_ESB62731807_f7ff313b6e,IDP INGENIERIA Y ARQUITECTURA IBERIA SL,IDP INGENIERIA Y ARQUITECTURA IBERIA SL,ES,SABADELL BARCELONA,PRC,4832936.06,12,41.5421013,2.1138977
ES_ESB62733159_12ba6d4392,VIESGO DISTRIBUCION ELECTRICA SL,VIESGO DISTRIBUCION ELECTRICA SL,ES,SANTANDER,PRC,404843.52,2,43.4620412,-3.8099719
ES_ESB62784293_cb837229fd,MOBA ISE MOBILE AUTOMATION SL,MOBA-ISE MOBILE AUTOMATION SL,ES,CASTELLAR DEL VALLES,PRC,0.0,1,41.6138122,2.0875963
ES_ESB62795372_ff3e27f600,SERVEIS DE SUPORT A LA GESTIO SL,SERVEIS DE SUPORT A LA GESTIO SL,ES,Vilanova I La Geltru,PRC,616533.6,3,41.2242227,1.7257658
ES_ESB62811856_b65f1067b3,ICAR VISION SYSTEMS S L,ICAR VISION SYSTEMS S.L.,ES,CERDANYOLA DEL VALLES,PRC,50000.0,1,41.4910324,2.1374969
ES_ESB62822010_7c10b13cfc,BAX INNOVATION CONSULTING SL,BAX INNOVATION CONSULTING SL,ES,BARCELONA,PRC,3317894.17,17,41.3828939,2.1774322
ES_ESB62889845_aa2da06052,CRACK INGENIERIA CATALANA S L,Crack Ingenieria catalana S.L.,ES,Barcelona,PRC,0.0,1,41.329346799999996,2.1322099668174737
ES_ESB62911920_6a22976d94,TERMOSUN ENERGIAS S L,TERMOSUN ENERGIAS S.L.,ES,Barcelona,PRC,0.0,1,41.329346799999996,2.1322099668174737
ES_ESB62943063_033b696445,ALBYN MEDICAL S L,"ALBYN MEDICAL, S.L.",ES,Cordovilla,PRC,50000.0,1,40.9512623,-5.4070676
ES_ESB62943543_4aa682d5cd,ARENYS INOX SL,ARENYS INOX SL,ES,Arenys De Munt,PRC,165252.5,1,41.6095429,2.5400513
ES_ESB62961842_dd3ede8ccf,JUSTINMIND SL,JUSTINMIND SL,ES,Barcelona,PRC,1106767.38,1,41.370449300000004,2.1500219563810696
ES_ESB62986815_4dee2cf57b,PICVISA MACHINE VISION SYSTEMS SL,PICVISA MACHINE VISION SYSTEMS SL,ES,CALAF,PRC,1562909.25,2,41.7323852,1.5150275
ES_ESB63043251_cdda36d33c,GFT IT CONSULTING SOCIEDAD LIMITADA,"GFT IT CONSULTING, SOCIEDAD LIMITADA",ES,SANT CUGAT DEL VALLES BARCELONA,PRC,0.0,1,41.4728432,2.0817809
ES_ESB63067565_afe7810882,STUDIO ITINERANTE ARQUITECTURA SL,STUDIO ITINERANTE ARQUITECTURA SL,ES,BARCELONA,PRC,372291.25,2,41.3825596,2.1771353
ES_ESB63091557_8e2f24467d,BUREAU VERITAS INVERSIONES SL,BUREAU VERITAS INVERSIONES SL,ES,SANT CUGAT DEL VALLES,PRC,0.0,1,41.4728432,2.0817809
ES_ESB63097893_58902078da,SIMULACIONS OPTIQUES SL,SIMULACIONS OPTIQUES SL,ES,Terrassa,PRC,549718.75,2,41.5697302,2.0132071
ES_ESB63138564_50b2138e42,CLOUD 9 SL,Cloud 9 SL,ES,barcelona,PRC,0.0,1,41.3881775,2.1902547625287534
ES_ESB63146351_2ebaf5bf37,OHMVO FLEXIBLE HEAT SL,OHMVO FLEXIBLE HEAT SL,ES,LAVERN,PRC,50000.0,1,41.3904676,1.770762168323789
ES_ESB63192793_a6c3970646,INSTITUT DE TERAPIA REGENERATIVA TISULAR SL,INSTITUT DE TERAPIA REGENERATIVA TISULAR SL,ES,Barcelona,PRC,386672.94,1,41.370449300000004,2.1500219563810696
ES_ESB63225817_6ae5c54504,METEOSIM SL,METEOSIM SL,ES,Barcelona,PRC,499476.45,2,41.3825596,2.1771353
ES_ESB63235691_88dde04b20,OMADA INTERACTIVA SLL,OMADA INTERACTIVA SLL,ES,BARCELONA,PRC,523587.5,3,41.3828939,2.1774322
ES_ESB63258891_0aa36e4dbf,STIMULO DESIGN SL,"STIMULO DESIGN, SL",ES,Llinars Del Valles Barcelona,PRC,243750.0,1,41.6383547,2.4033771
ES_ESB63269005_f4c7682bb6,B J ADAPTACIONES SL,B & J ADAPTACIONES SL,ES,Barcelona,PRC,223125.0,2,41.3825596,2.1771353
ES_ESB63328926_953ecc0fd0,ESI MOBILE SOLUTIONS SL,ESI MOBILE SOLUTIONS SL,ES,Barcelona,PRC,1334811.5,2,41.407382,2.1927109
ES_ESB63394043_b132806cf8,PROMOCIO ECONOMICA DE SABADELL SL PES,PROMOCIO ECONOMICA DE SABADELL SL-PES,ES,Sabadell,PRC,169128.75,2,38.4216656,-0.3917804
ES_ESB63497630_4df8cf1e6b,LALLEMAND BIO SOCIEDAD LIMITADA,"LALLEMAND BIO, SOCIEDAD LIMITADA",ES,Pedro Munoz Ciudad Real,PRC,247872.96,1,39.4060954,-2.9474164
ES_ESB63508352_1a39b36742,ELIX POLYMERS SOCIEDAD LIMITADA,ELIX POLYMERS SOCIEDAD LIMITADA,ES,La Canonja,PRC,146875.0,1,39.964861400000004,-2.944168175323957
ES_ESB63575740_39dc251217,AB BCN SL,AB BCN SL,ES,CERDANYOLA DEL VALLES,PRC,22500.0,1,,
ES_ESB63725907_1d49fdbe99,D D ENGINY BIOREM SL,D D'ENGINY BIOREM SL,ES,BARCELONA,PRC,105937.5,1,41.329346799999996,2.1322099668174737
ES_ESB63831580_d4fd72d2b7,INGENIA CAT S L,INGENIA-CAT S.L.,ES,Barcelona,PRC,233875.0,3,41.3825596,2.1771353
ES_ESB63862841_4e791accb5,PIBARQUITECTURASIX SLP,PIBARQUITECTURASIX SLP,ES,BARCELONA,PRC,0.0,1,41.3825596,2.1771353
ES_ESB63882880_abde3299e9,NEUROSCIENCE TECHNOLOGIES SLP,NEUROSCIENCE TECHNOLOGIES SLP,ES,Barcelona,PRC,844594.27,3,41.3828939,2.1774322
ES_ESB63898381_a644bd03e5,RADIANT LIGHT SL,RADIANT LIGHT SL,ES,GAVA,PRC,247872.96,1,41.3050933,2.0063126
ES_ESB63919906_f59659c994,ARCHIVEL FARMA SL,"ARCHIVEL FARMA, SL",ES,Badalona,PRC,408360.0,1,41.4493539,2.248254
ES_ESB63955348_c95cc4ffdf,VORTEX FACTORIA DE CALCULS SL,VORTEX FACTORIA DE CALCULS SL,ES,Barcelona,PRC,104375.0,1,41.437053,2.169644
ES_ESB63963169_1244dcf9ff,ECO INTELLIGENT GROWTH SL,"ECO INTELLIGENT GROWTH, SL",ES,Sant Cugat Del Valles,PRC,190312.5,1,41.4728432,2.0817809
ES_ESB63964506_b40a73cefd,APPLIED RESEARCH USING OMIC SCIENCES SL,APPLIED RESEARCH USING OMIC SCIENCES SL,ES,Barcelona,PRC,1333532.71,2,43.486393,-7.2966653
ES_ESB63981781_dd0dce2b15,ITRAM HIGIENE SL,ITRAM HIGIENE SL,ES,VIC,PRC,0.0,1,41.9302021,2.2545943
ES_ESB64047640_f385f72ef2,GENERAL ELECTRIC RENOVABLES ESPANA,GENERAL ELECTRIC RENOVABLES ESPANA,ES,Barcelona,PRC,11586342.04,4,41.4007305,2.197509
ES_ESB64124308_7b9790bf30,BMAT LICENSING SL,BMAT LICENSING SL,ES,BARCELONA,PRC,659659.62,4,41.3828939,2.1774322
ES_ESB64127855_dac6e5708d,N VISION SYSTEMS AND TECHNOLOGIES SL,N-VISION SYSTEMS AND TECHNOLOGIES SL,ES,IGUALADA,PRC,1244697.48,6,41.03022755,0.8911263707176327
ES_ESB64131709_9ba423e337,COTTON HIGH TECH SL,COTTON HIGH TECH SL,ES,BALSARENY,PRC,50000.0,1,41.8800842,1.8863527
ES_ESB64161805_c4668bbd81,FONYOU TELECOM SL,FONYOU TELECOM SL,ES,MADRID,PRC,50000.0,1,40.5248319,-3.7715627754518115
ES_ESB64165632_25b96cd3e9,FLUBETECH S L,FLUBETECH  S.L.,ES,Terrassa Barcelona,PRC,97652.5,2,41.5809229,2.0092376
ES_ESB64175300_b1fa59e1c7,CHEMOTARGETS SL,CHEMOTARGETS SL,ES,BARCELONA,PRC,661326.25,2,41.3818416,2.1175475314285714
ES_ESB64181753_b27cd2f1ae,TERMO FLUIDS SL,TERMO FLUIDS SL,ES,Sabadell,PRC,95270.0,1,41.1430062,1.3997163
ES_ESB64187123_8f58c1bd3c,ATICSER SERVEIS TECNOLOGIES DE LA INFORMACIO S L,"ATICSER SERVEIS TECNOLOGIES DE LA INFORMACIO, S.L.",ES,Barcelona,PRC,1079919.75,1,41.39555505,2.14925736480335
ES_ESB64202989_8e86cd9469,SAICO INTELLIGENCE S L,SAICO INTELLIGENCE S.L.,ES,MATARO,PRC,353375.0,1,41.5398408,2.4448953
ES_ESB64205032_ca84f9e204,INNOVAWIN 2006 SL,INNOVAWIN 2006 SL,ES,Mataro,PRC,89958.0,1,39.3262345,-4.8380649
ES_ESB64206659_e9aadeb623,HYDROMETEOROLOGICAL INNOVATIVE SOLUTIONS,Hydrometeorological Innovative Solutions,ES,Barcelona,PRC,1364013.94,3,41.3825596,2.1771353
ES_ESB64261878_0dee6dccf4,INSTITUTO DE MICROCIRUGIA OCULAR DOS SLP,INSTITUTO DE MICROCIRUGIA OCULAR DOS SLP,ES,Barcelona,PRC,247872.96,1,41.4107551,2.1249839
ES_ESB64265408_6229740dcf,CAMINA LAB SL,CAMINA LAB SL,ES,SANT CUGAT DEL VALLES BARCELONA,PRC,50000.0,1,41.4728392,2.0832668
ES_ESB64290828_a94005c52b,ISARDSAT SL,ISARDSAT SL,ES,Barcelona,PRC,1915037.5,10,41.4264848,2.1806779
ES_ESB64305402_21fa0cf736,SENSING CONTROL SYSTEMS SL,SENSING & CONTROL SYSTEMS SL,ES,IGUALADA,PRC,1905610.3900000001,6,41.5790182,1.617346
ES_ESB64328842_ae1841cf9d,AXEB BIOTHECH SL,AXEB BIOTHECH SL,ES,Lleida,PRC,144198.75,3,41.6147605,0.6267842
ES_ESB64353584_0c2e56f06b,PANGAEA BIOTECH SL,PANGAEA BIOTECH SL,ES,Barcelona,PRC,247872.96,1,41.3828939,2.1774322
ES_ESB64361728_2973261936,POLIGAL GLOBAL SERVICES SL,POLIGAL GLOBAL SERVICES SL,ES,Barcelona,PRC,0.0,1,41.329346799999996,2.1322099668174737
ES_ESB64381072_db79482c19,COMSA INSTALACIONES Y SISTEMAS INDUSTRIALES SA,COMSA INSTALACIONES Y SISTEMAS INDUSTRIALES SA,ES,BARCELONA,PRC,5167996.23,12,41.3260617,1.9267842
ES_ESB64392681_0c482ea2ca,ALDI CENTRAL DE COMPRAS S L U,ALDI CENTRAL DE COMPRAS S.L.U.,ES,Sant Cugat Del Valles,PRC,182962.5,1,41.4728432,2.0817809
ES_ESB64446123_0008626674,IRIS TECHNOLOGY SOLUTIONS SOCIEDAD LIMITADA,"IRIS TECHNOLOGY SOLUTIONS, SOCIEDAD LIMITADA",ES,CORNELLA DE LLOBREGAT,PRC,27768854.26,59,40.433008,-3.683341
ES_ESB64458037_54a1ffb5eb,AMAPEX ENVIRONEMENT SLU,AMAPEX ENVIRONEMENT SLU,ES,BARCELONA,PRC,767854.0,2,41.3881775,2.1902547625287534
ES_ESB64461270_08f2a2dff4,DEXMA SENSORS SL,DEXMA SENSORS SL,ES,BARCELONA,PRC,2086709.5,6,41.3825596,2.1771353
ES_ESB64469687_e0b27288e2,VALLFIREST TECNOLOGIAS FORESTALES SL,VALLFIREST TECNOLOGIAS FORESTALES SL,ES,Santa Maria De Palautordera,PRC,100625.0,1,41.693781,2.4442321
ES_ESB64474844_2b488ced5a,UL SERVICES SPAIN SL,UL SERVICES SPAIN SL,ES,Barcelona,PRC,772060.55,2,41.370449300000004,2.1500219563810696
ES_ESB64574221_656f6ce989,INTELLIGENT PHARMA SL,INTELLIGENT PHARMA SL,ES,Barcelona,,130821.84,1,,
ES_ESB64586175_e1a66dc430,TETRALEC ELECTRONICA INDUSTRIAL SL,TETRALEC ELECTRONICA INDUSTRIAL SL,ES,GRANOLLERS,PRC,50000.0,1,41.6079555,2.2876008
ES_ESB64611361_cb94905735,1D3A ANALOGICO Y DIGITAL SL,1D3A ANALOGICO Y DIGITAL SL,ES,CORNELLA,PRC,50000.0,1,43.486393,-7.2966652
ES_ESB64630569_de4e402ea4,ANAXOMICS BIOTECH SL,ANAXOMICS BIOTECH SL,ES,Barcelona,PRC,2663970.33,12,41.329346799999996,2.1322099668174737
ES_ESB64644412_503e7a93bf,LEMON GRASS COMMUNICATIONS SL,LEMON GRASS COMMUNICATIONS SL,ES,BARCELONA,PRC,199375.0,1,41.75786995,2.031182036159852
ES_ESB64679418_c44ed37158,CLINICA DE SABADELL SL,CLINICA DE SABADELL SL,ES,Barcelona,PRC,0.0,1,,
ES_ESB64695596_9b43dc43ab,INSTAGREEN SL,INSTAGREEN SL,ES,BARCELONA,PRC,50000.0,1,41.3825596,2.1771353
ES_ESB64727597_99b91bb57a,COMPOXI S L,COMPOXI S.L.,ES,GIRONA,PRC,279782.5,2,41.8485754,2.37464482486876
ES_ESB64811300_96cfd7fa20,BCNINNOVA TECHNOLOGICAL EVOLUTION SL,BCNINNOVA TECHNOLOGICAL EVOLUTION SL,ES,Barcelona,PRC,50000.0,1,41.3825596,2.1771353
ES_ESB64870090_4ecc158625,URBIOTICA S L,"URBIOTICA, S.L.",ES,Barcelona,PRC,0.0,1,41.370449300000004,2.1500219563810696
ES_ESB64900459_b167d22860,QUANTITATIVE GENOMIC MEDICINE LABORATORIES SL,QUANTITATIVE GENOMIC MEDICINE LABORATORIES SL,ES,ESPLUGUES DEL LLOBREGAT,PRC,250904.88,1,41.375004000000004,2.090356662854593
ES_ESB64902208_0a8815b416,WORLDSENSING SL,WORLDSENSING SL,ES,BARCELONA,PRC,5463529.78,16,41.3828939,2.1774322
ES_ESB64922289_532f0e44e8,SYNAPSE RESEARCH MANAGEMENT PARTNERS SL,SYNAPSE RESEARCH MANAGEMENT PARTNERS SL,ES,MADRID,PRC,12188476.46,17,40.4167047,-3.7035825
ES_ESB64945991_036e0fcd37,ROYAL TRIUMPH SOLUTIONS SL,ROYAL TRIUMPH SOLUTIONS SL,ES,VIC BARCELONA,PRC,50000.0,1,41.9302021,2.2545943
ES_ESB64954936_0b5f004727,HYDROKEMOS SL,HYDROKEMOS SL,ES,TORELLO,PRC,923062.0,1,42.0777992,2.2931528
ES_ESB64956477_0a3d2c2293,PAL ROBOTICS SLU,PAL ROBOTICS SLU,ES,BARCELONA,PRC,6155876.67,19,41.75786995,2.031182036159852
ES_ESB64962996_31e722ec52,MOLMASA INDUSTRIAL DE MOLDES SL,MOLMASA INDUSTRIAL DE MOLDES SL,ES,MONTCADA I REIXAC,PRC,50000.0,1,41.4823115,2.1869985
ES_ESB64963457_b02673388a,FICOSA ADAS S L,"FICOSA ADAS, S.L.",ES,Barcelona,PRC,310906.25,2,41.3881775,2.1902547625287534
ES_ESB64967789_2405f302e4,CINERGIA POWER SOLUTIONS SLCCL,CINERGIA POWER SOLUTIONS SLCCL,ES,ARGENTONA (BARCELONA),PRC,247872.96,1,41.5554326,2.4002787
ES_ESB64972086_f04d6d8e54,KNOWLEDGE INNOVATION MARKET SL,KNOWLEDGE INNOVATION MARKET SL,ES,BARCELONA,PRC,1078235.63,7,41.75786995,2.031182036159852
ES_ESB64973886_a967b1d621,HOLDING ASSESSORIA I LIDERATGE SL,HOLDING ASSESSORIA I LIDERATGE SL,ES,BARCELONA,PRC,50000.0,2,41.3825596,2.1771353
ES_ESB64993876_0323571891,APFUTURA INTERNACIONAL SOLUCIONES SL,APFUTURA INTERNACIONAL SOLUCIONES SL,ES,BARCELONA,PRC,282500.0,1,41.3825596,2.1771353
ES_ESB65005191_34306ed05a,ARESA MARINE SL,ARESA MARINE SL,ES,BARCELONA,PRC,332290.0,1,41.370449300000004,2.1500219563810696
ES_ESB65025082_f7c0fb8680,CATUAV SL,CATUAV SL,ES,Moia,PRC,118217.62,2,41.8130391,2.0978412
ES_ESB65054710_b8d9accb8c,REACTABLE SYSTEMS SL,REACTABLE SYSTEMS SL,ES,BARCELONA,PRC,194250.0,1,41.3825596,2.1771353
ES_ESB65100612_a382306fd4,F INICIATIVAS ESPANA I MAS D MAS I SLU,F. INICIATIVAS ESPANA I MAS D MAS I SLU,ES,MADRID,PRC,49572.22,1,40.4573216,-3.5618523593554
ES_ESB65113318_9e4dd88490,ATMOSFERIA PROJECTS SL,"ATMOSFERIA PROJECTS, SL",ES,CASTELLDEFELS,PRC,50000.0,1,41.4973173,2.161422
ES_ESB65132474_de74ac421c,HIDROQUIMIA TRACTAMENTS I QUIMICA INDUSTRIAL SLU,HIDROQUIMIA TRACTAMENTS I QUIMICA INDUSTRIAL SLU,ES,TERRASSA,PRC,0.0,1,41.5809229,2.0092376
ES_ESB65153777_d118ae4a86,ZERO 2 INFINITY SLU,ZERO 2 INFINITY SLU,ES,BARBERA DEL VALLES,PRC,50000.0,1,41.5172534,2.1265942
ES_ESB65168916_9cdb3f2170,SCUTUM LOGISTIC SL,SCUTUM LOGISTIC SL,ES,ESPLUGUES LLOBREGAT,PRC,228900.0,1,41.3776796,2.0899722
ES_ESB65177313_84945ca819,FLEXBRICK SL,FLEXBRICK SL,ES,HOSTALETS DE PIEROLA,PRC,988451.5,2,41.5347031,1.7672479
ES_ESB65178030_bbe12a2ce8,LAMBERPROM SL,LAMBERPROM SL,ES,BARCELONA,PRC,50000.0,1,41.3825596,2.1771353
ES_ESB65187650_ebc57deb13,AERIS TECNOLOGIAS AMBIENTALES SL,AERIS TECNOLOGIAS AMBIENTALES SL,ES,CERDANYOLA DEL VALLES,PRC,1542055.57,7,41.4854839,2.1310134
ES_ESB65189557_8ab223505b,HERTA SECURITY SL,HERTA SECURITY SL,ES,Barcelona,PRC,947062.5,4,41.3825596,2.1771353
ES_ESB65192544_c4f5b20e79,KOSTAL SOLAR ELECTRIC IBERICA S L,KOSTAL SOLAR ELECTRIC IBERICA S.L.,ES,SENTMENAT,PRC,145425.0,1,41.6110502,2.1374456
ES_ESB65215030_3d61b7d87f,VERASAT GLOBAL SL,VERASAT GLOBAL SL,ES,BARCELONA,PRC,50000.0,1,41.3828939,2.1774322
ES_ESB65264293_9f26f48b4b,SENSING TEX SL,SENSING TEX SL,ES,BARCELONA,PRC,183662.5,1,41.370449300000004,2.1500219563810696
ES_ESB65270019_7e52a948a4,TES2A EUROPE CONSULTING AND BUSINESS DEVELOPMENT SL,TES2A EUROPE CONSULTING AND BUSINESS DEVELOPMENT SL,ES,Sant Quirze Del Valles,PRC,339260.0,1,41.530143,2.0820052
ES_ESB65279085_5af4ba9c68,LINKCARE HEALTH SERVICES SL,LINKCARE HEALTH SERVICES SL,ES,BARCELONA,PRC,54000.0,2,41.3825596,2.1771353
ES_ESB65286882_f191c51387,ALITER GRUP RENOVABLES SL,ALITER GRUP RENOVABLES SL,ES,REUS,PRC,50000.0,1,41.1555564,1.1076133
